author_experience,repository,caused_TR,problematic_integration,lines_added,lines_deleted,files_changed,programming_language,multiple_languages,num_reviewers,num_comments,num_unresolved_comments,num_patchsets,reviewer_experience,past_TRs,active_TRs,critical_TRs,ci_cd_status,hour,day_of_week,time_since_last_commit,test_coverage,documentation_changes,risk_score
2,message-queue,0,1,232,102,6,Python,0,2,15,1,2,2,10,1,1,passing,7,Wednesday,63,56,1,40.05106361344142
3,iot-controller,1,0,377,16,11,C++,1,4,20,2,7,1,4,0,1,failing,12,Monday,18,30,1,72.71159298770772
2,message-queue,0,0,119,120,3,Java,0,1,1,0,2,3,5,3,0,passing,14,Sunday,7,32,1,36.78370400164453
1,payment-gateway,0,0,293,114,7,Erlang,0,4,0,3,9,2,6,5,3,passing,13,Tuesday,53,52,0,48.40688248014389
2,auth-service,0,0,290,124,10,C++,1,3,9,4,9,3,21,1,2,passing,21,Saturday,71,95,0,66.50793743651167
1,payment-gateway,0,0,318,83,8,Java,0,1,1,4,10,2,7,1,3,failing,20,Thursday,66,92,0,48.88155821223987
2,auth-service,1,1,181,1,10,C,0,5,10,0,2,2,27,3,2,passing,20,Friday,45,36,1,71.17998831587549
1,iot-controller,0,0,230,103,17,Java,1,5,13,0,6,1,13,0,0,passing,18,Wednesday,54,84,0,60.5020252947227
2,data-analytics,0,0,478,198,12,C++,0,5,3,1,5,1,1,0,2,passing,16,Wednesday,33,80,0,42.47686246877614
3,payment-gateway,1,0,224,176,7,Java,1,1,11,3,3,3,22,0,1,passing,12,Tuesday,57,80,0,63.822581177069445
1,auth-service,0,0,170,109,15,C++,1,2,19,4,6,2,12,2,0,failing,11,Sunday,53,75,0,68.40565215177865
1,data-analytics,1,1,104,141,7,Python,1,4,14,5,3,3,8,5,0,failing,4,Tuesday,49,68,1,60.07099925007731
1,iot-controller,0,1,16,143,13,Python,1,3,14,3,6,2,6,0,3,passing,21,Monday,52,79,1,75.76257136911991
2,message-queue,0,1,205,89,13,C,0,1,18,0,4,3,8,5,0,passing,14,Tuesday,5,91,0,51.081192869319835
1,iot-controller,0,0,78,37,8,C,1,2,17,4,6,3,19,2,2,passing,8,Monday,50,91,1,52.29770940001494
2,payment-gateway,0,1,267,164,7,C,1,4,16,3,2,2,21,0,3,passing,5,Tuesday,2,52,1,64.40875643987934
1,iot-controller,0,1,367,158,12,Python,1,2,19,4,1,2,3,1,3,failing,8,Wednesday,34,98,1,51.85465343067591
3,auth-service,1,1,330,110,3,C++,0,2,1,5,2,1,5,2,0,passing,12,Saturday,50,97,0,66.655077276578
1,image-processor,1,0,406,94,12,Python,1,2,14,5,8,2,27,0,1,passing,20,Friday,10,38,0,80.73443855522936
2,image-processor,0,0,430,5,8,C++,1,2,1,0,3,2,5,1,2,passing,18,Tuesday,12,36,1,49.16404618026393
1,iot-controller,0,0,318,13,11,Python,0,1,0,1,10,3,11,3,3,failing,0,Thursday,66,67,0,56.66160133419392
3,payment-gateway,1,1,486,127,10,Python,1,1,20,0,8,2,21,2,0,passing,20,Tuesday,63,65,1,74.31899792713472
1,payment-gateway,1,0,197,127,12,C,1,4,19,0,4,1,13,5,0,passing,6,Wednesday,38,64,0,79.35534475652531
2,auth-service,0,0,471,179,17,Java,1,4,7,0,6,2,13,3,1,passing,4,Saturday,45,35,1,64.76476471043031
1,data-analytics,1,1,229,185,16,Python,0,5,6,0,7,3,0,3,1,failing,12,Saturday,36,81,1,67.47266218837089
1,auth-service,0,0,482,186,11,C,1,4,9,1,2,3,9,1,2,failing,12,Sunday,12,71,1,53.09910326689679
2,payment-gateway,1,1,372,177,1,C++,1,4,12,4,4,2,9,1,1,passing,11,Wednesday,50,46,0,81.30145564670602
2,auth-service,1,1,382,126,15,C,1,1,14,0,2,1,26,0,1,failing,18,Friday,63,94,1,86.06648048827904
2,data-analytics,0,1,266,99,9,Java,0,1,4,2,10,3,3,0,0,failing,8,Wednesday,66,100,0,41.140447002093964
2,auth-service,0,1,209,76,7,Java,0,1,4,0,6,2,21,2,3,failing,1,Sunday,35,40,1,65.03128336293781
3,data-analytics,1,1,199,110,15,C++,1,1,0,1,1,3,10,3,0,passing,23,Wednesday,52,84,0,64.4319185939923
2,iot-controller,0,0,91,83,2,C++,0,2,5,4,8,2,22,5,0,failing,20,Saturday,27,31,1,48.70479741423119
3,data-analytics,1,0,111,60,18,C++,0,3,19,5,1,3,9,3,3,passing,1,Sunday,12,67,0,71.01146826162307
1,data-analytics,1,0,126,122,4,Java,1,2,9,2,8,1,17,3,1,passing,3,Monday,21,49,0,71.21199407895514
3,message-queue,0,0,407,49,20,Java,1,3,4,5,9,3,24,1,0,failing,23,Saturday,20,94,1,39.754980471681066
3,iot-controller,0,0,441,199,6,Erlang,1,5,2,3,4,1,26,3,3,passing,11,Tuesday,36,99,1,32.305964105652585
3,iot-controller,1,0,354,35,13,Erlang,1,5,17,5,2,1,14,0,3,failing,6,Sunday,62,99,0,79.34824302109106
1,data-analytics,1,0,176,48,11,C,0,1,16,5,7,2,3,4,2,failing,14,Wednesday,65,57,0,70.33061081412357
2,iot-controller,0,0,365,95,18,Java,0,5,10,2,6,3,28,5,2,failing,16,Sunday,12,32,0,50.42861048577421
2,payment-gateway,0,0,464,18,15,Python,0,2,13,0,4,2,23,0,1,passing,16,Wednesday,10,40,0,30.923660668964615
1,payment-gateway,1,1,376,134,3,Java,1,1,8,1,5,2,2,2,2,passing,19,Wednesday,9,40,0,79.11669160080551
1,image-processor,1,0,296,200,11,C,0,1,7,0,9,3,27,2,3,failing,17,Sunday,39,63,0,85.29119176160893
3,iot-controller,1,0,410,79,7,Python,1,2,13,2,6,1,10,5,3,passing,17,Friday,55,100,0,68.02409459402392
3,message-queue,1,1,25,76,18,Erlang,1,3,12,3,6,1,8,4,2,passing,8,Wednesday,47,80,1,65.93299959027176
3,image-processor,1,0,447,71,6,Python,0,4,17,3,3,1,12,1,3,passing,10,Wednesday,45,44,0,52.71878604928688
3,iot-controller,0,0,18,84,7,C,1,1,13,5,9,2,10,4,1,passing,13,Friday,40,95,0,62.76523492853892
1,auth-service,0,1,20,141,18,Erlang,1,2,12,4,1,2,26,0,2,failing,16,Monday,21,98,1,65.93586277528031
1,image-processor,0,1,345,178,7,C++,1,5,15,2,9,2,8,4,0,passing,11,Tuesday,54,42,0,69.88790613689469
2,payment-gateway,1,0,193,32,9,C++,0,1,15,0,8,1,6,4,3,passing,17,Sunday,6,74,0,74.09077353140904
3,iot-controller,0,0,4,39,7,Python,1,5,14,5,9,3,10,3,0,failing,10,Saturday,27,87,0,50.657684200808006
1,data-analytics,1,0,17,183,16,C++,1,3,5,5,7,1,28,2,2,passing,9,Monday,7,46,1,87.11033405461191
2,payment-gateway,0,1,246,184,3,C++,1,3,15,0,7,1,27,5,0,failing,19,Wednesday,31,89,1,64.53871573714535
3,data-analytics,1,0,91,172,10,C++,0,1,20,5,5,3,4,2,3,failing,14,Thursday,9,61,1,55.800109143118114
3,payment-gateway,0,0,254,56,14,C++,0,3,18,5,7,1,22,4,0,passing,12,Tuesday,62,50,0,51.312355451176764
3,image-processor,0,1,37,111,6,Erlang,0,2,19,3,1,1,11,2,1,passing,23,Saturday,35,55,0,68.30385653168624
2,data-analytics,0,0,325,174,19,Erlang,0,1,9,1,4,1,3,2,2,passing,4,Sunday,1,54,1,50.50279903406144
2,data-analytics,1,0,274,15,5,Python,1,4,15,3,2,2,12,0,3,passing,3,Monday,18,38,1,64.55701948172876
3,iot-controller,1,0,143,112,1,Erlang,1,1,8,2,6,2,29,5,0,failing,6,Sunday,6,86,0,75.58958428203613
1,data-analytics,0,0,357,172,2,C++,1,1,13,3,4,3,2,2,3,passing,12,Tuesday,58,48,0,62.53950786298957
2,iot-controller,1,1,417,124,5,Erlang,1,1,20,3,6,1,0,2,0,passing,9,Tuesday,37,84,1,77.33391369485649
3,iot-controller,1,1,469,46,18,Erlang,0,2,16,0,9,2,28,2,1,failing,21,Sunday,68,40,0,80.30590927956554
1,auth-service,0,0,197,3,14,C++,0,1,12,5,10,2,18,3,2,failing,5,Thursday,4,32,0,75.75728431260987
3,auth-service,1,1,348,139,16,Java,0,4,8,3,3,2,28,2,1,passing,22,Friday,32,39,1,67.40327176746564
2,image-processor,1,1,228,184,5,Erlang,1,4,0,5,9,2,12,5,3,passing,1,Saturday,3,90,0,83.33631459923706
1,data-analytics,0,1,134,45,7,Java,1,2,17,4,3,1,26,0,2,passing,19,Monday,63,73,1,52.482756806750416
2,data-analytics,1,0,432,84,6,Python,0,5,2,0,6,2,15,3,0,failing,14,Wednesday,37,77,1,41.63135764971427
1,message-queue,1,1,301,42,14,C,0,5,16,3,4,2,21,5,2,passing,9,Sunday,9,95,1,57.73515013362354
2,iot-controller,1,1,309,76,11,Erlang,0,4,19,3,4,1,21,0,1,passing,4,Monday,65,39,0,90.38157004489608
3,image-processor,0,0,241,145,16,C++,1,3,9,3,9,3,29,5,1,passing,12,Wednesday,6,89,0,53.51630749945893
2,image-processor,0,0,317,12,20,Python,0,5,11,1,9,2,24,3,1,passing,10,Sunday,68,33,1,51.2166471111566
1,image-processor,1,0,431,176,2,C++,1,3,18,3,8,1,15,2,2,passing,14,Tuesday,16,95,1,64.75743250823122
2,iot-controller,1,1,119,44,20,C,0,4,11,0,8,2,27,4,1,passing,11,Wednesday,68,46,1,58.38554372391185
3,data-analytics,1,1,174,0,15,Java,0,1,1,4,8,2,13,1,1,passing,5,Thursday,23,82,0,49.339574324055704
3,message-queue,0,0,407,99,5,Python,0,4,5,0,3,2,14,0,1,failing,18,Saturday,23,98,0,29.26683000152399
1,message-queue,1,1,136,165,8,C,1,4,11,0,2,1,2,3,0,passing,22,Friday,65,95,0,80.82042615929187
2,image-processor,0,1,330,97,8,C,0,5,3,4,5,1,6,2,2,passing,21,Friday,7,40,1,55.445849760079305
3,payment-gateway,0,1,68,66,4,Java,0,4,20,3,2,2,27,5,0,passing,20,Sunday,69,36,1,48.0001981741341
1,iot-controller,0,1,334,59,7,Java,1,4,10,2,8,2,30,0,3,failing,10,Sunday,38,78,1,58.07571219785508
1,message-queue,1,1,180,44,3,Java,0,2,19,2,2,2,19,3,2,failing,19,Thursday,5,63,1,38.85270853378243
2,payment-gateway,0,0,391,60,17,Erlang,0,1,0,0,10,1,21,4,0,failing,6,Tuesday,38,66,0,58.0846706618957
3,data-analytics,0,1,493,179,14,C,0,1,9,1,1,1,13,2,0,failing,16,Sunday,72,96,1,60.093249611627954
2,payment-gateway,1,0,179,103,19,Erlang,0,3,10,3,7,3,26,1,2,passing,22,Saturday,44,88,0,91.00496287733358
1,message-queue,0,0,118,105,12,Erlang,1,5,2,1,2,3,10,5,1,failing,19,Wednesday,7,50,0,52.17181681116967
2,message-queue,1,1,136,53,19,C,1,5,19,4,2,1,27,5,2,passing,15,Monday,13,44,0,68.7535522677235
1,auth-service,0,0,6,6,20,Python,0,2,14,1,7,1,14,1,0,failing,0,Wednesday,72,64,0,57.62638221971196
1,iot-controller,1,1,327,44,18,C,0,1,15,2,7,2,19,5,3,failing,7,Saturday,25,37,0,100.0
2,payment-gateway,1,0,257,165,3,Erlang,0,1,5,5,6,3,4,1,1,failing,14,Wednesday,24,66,0,69.39364288547031
3,payment-gateway,1,1,460,122,16,Python,1,5,4,0,9,1,0,4,1,passing,14,Wednesday,58,70,1,57.44394257968777
2,auth-service,1,1,98,25,17,Python,1,2,6,4,1,1,15,4,1,failing,18,Monday,54,42,1,69.25569906077583
3,auth-service,1,0,168,188,16,Java,0,3,9,1,3,3,20,3,3,failing,8,Wednesday,48,86,0,56.33415394049683
2,auth-service,1,1,22,87,13,C++,1,5,6,4,9,1,10,1,1,passing,2,Saturday,5,52,1,77.6505452362232
3,data-analytics,1,0,25,42,6,Python,0,4,3,1,2,2,7,0,3,passing,10,Wednesday,10,50,1,29.228141232134686
2,auth-service,1,1,30,90,16,C,0,3,3,2,8,1,28,3,0,failing,22,Tuesday,14,32,0,77.79967156684422
3,message-queue,0,1,368,5,3,Python,0,2,9,2,6,1,25,2,0,failing,5,Monday,10,47,0,69.5650240384952
3,iot-controller,1,1,196,69,18,Python,0,3,15,4,3,3,28,0,1,passing,11,Friday,49,86,1,45.778071658500096
3,auth-service,0,1,115,74,1,Python,0,3,11,3,4,3,12,3,3,failing,13,Friday,69,69,0,43.00103695470477
2,iot-controller,1,0,58,69,4,Java,0,4,13,4,6,1,29,0,2,passing,13,Monday,33,46,0,72.54691778036465
1,payment-gateway,0,1,477,40,7,C,0,4,8,3,3,1,25,3,1,passing,22,Monday,10,72,0,72.2068458123949
3,payment-gateway,1,1,452,85,18,C++,1,3,10,4,6,1,22,5,3,passing,7,Tuesday,27,100,1,62.03983078593322
2,data-analytics,0,0,18,187,9,Erlang,0,5,4,3,7,1,12,2,3,passing,10,Thursday,13,50,1,37.317652751509165
1,message-queue,0,0,397,151,5,C,1,3,18,1,3,2,13,4,3,failing,12,Saturday,39,78,1,50.33345434756496
3,message-queue,1,1,219,102,12,C++,0,3,13,5,8,1,25,1,1,failing,0,Wednesday,54,86,0,82.686072685282
2,message-queue,1,1,106,4,15,C++,0,2,2,4,8,3,16,4,3,failing,23,Tuesday,31,69,1,63.21681441000318
3,auth-service,0,1,420,141,11,Python,1,5,4,2,5,1,17,0,2,failing,1,Tuesday,26,41,0,60.87724372112407
2,iot-controller,1,0,55,49,3,Python,0,4,20,1,5,1,6,2,1,failing,21,Sunday,71,32,1,67.15949643217003
3,payment-gateway,0,1,425,152,13,Java,1,2,17,4,8,3,12,2,1,passing,3,Tuesday,71,57,0,64.17222527748461
3,iot-controller,1,1,378,71,4,Erlang,0,2,20,2,7,2,24,4,0,failing,21,Monday,57,83,0,80.26574547087037
3,message-queue,0,0,157,107,16,Java,0,4,12,2,8,3,8,5,2,failing,5,Wednesday,13,68,0,31.369407323393826
1,payment-gateway,1,0,432,64,11,Erlang,1,1,11,3,1,2,26,2,0,failing,10,Thursday,32,99,0,76.18982748666572
3,message-queue,1,0,421,141,10,C++,1,1,18,4,6,3,28,5,1,passing,13,Sunday,56,54,0,85.2645870928571
3,image-processor,0,1,239,112,7,C++,1,5,8,3,1,1,14,3,3,passing,21,Thursday,37,98,0,62.3618093428252
3,image-processor,1,1,311,91,9,C++,1,3,5,0,1,2,23,0,0,passing,20,Friday,48,58,1,54.27687001826588
3,iot-controller,1,1,167,141,14,Python,1,2,13,0,5,3,25,0,1,passing,13,Thursday,16,60,0,40.0906495148634
1,payment-gateway,1,1,490,141,18,Python,0,3,2,4,8,1,19,4,0,failing,3,Monday,3,39,0,81.51891754714185
2,message-queue,0,1,443,87,19,Erlang,0,3,8,5,2,1,21,0,0,passing,7,Thursday,61,49,1,53.5810307512499
2,iot-controller,1,0,251,68,4,Java,1,1,9,5,9,2,17,0,1,passing,0,Wednesday,71,83,1,60.060297198059885
3,image-processor,0,0,304,22,13,Python,0,2,0,5,8,3,12,5,3,passing,13,Friday,70,71,1,34.458140099425634
1,message-queue,1,0,229,49,5,Erlang,1,4,13,4,6,3,5,3,1,failing,15,Tuesday,34,82,0,72.56609258462966
2,payment-gateway,0,0,249,152,14,C++,0,2,12,5,1,2,6,0,2,failing,16,Sunday,30,30,1,64.43137053072547
3,payment-gateway,1,1,489,132,14,Python,0,5,18,1,4,3,21,2,3,failing,20,Monday,7,38,1,69.85345571761974
2,auth-service,1,0,135,107,16,Python,0,3,4,1,6,1,7,2,0,passing,1,Wednesday,53,100,0,65.45047291053004
2,auth-service,0,0,220,76,2,Java,0,2,4,5,9,3,7,2,3,failing,16,Sunday,38,85,1,39.38950510331546
1,data-analytics,0,1,401,100,13,C,0,2,3,2,8,1,6,5,0,failing,1,Friday,38,68,0,71.11566205749371
3,data-analytics,1,1,416,8,12,Python,1,3,15,3,9,2,10,2,0,failing,16,Thursday,4,81,1,51.64880968065086
1,message-queue,0,1,387,21,13,Python,1,1,19,2,6,1,5,1,3,passing,12,Tuesday,9,93,0,54.41881779769206
1,payment-gateway,0,1,441,191,7,C++,0,2,16,4,7,1,10,1,1,failing,5,Friday,56,49,1,84.2111937266207
1,payment-gateway,1,0,389,15,11,Python,1,2,7,1,10,2,30,4,2,failing,9,Monday,62,56,1,66.5649617023125
3,image-processor,1,1,3,186,17,C,1,5,12,3,6,2,8,0,2,failing,6,Wednesday,67,61,1,68.66379258873847
2,auth-service,0,1,335,81,9,Java,0,4,6,0,3,2,13,2,2,failing,21,Monday,13,74,0,56.524091444173436
1,iot-controller,0,1,83,124,8,C++,1,5,13,2,10,3,9,1,1,failing,17,Sunday,31,42,0,93.97509040523526
3,message-queue,1,0,281,79,13,C,0,5,5,4,5,1,8,3,1,passing,9,Friday,29,94,1,58.16858115562897
3,message-queue,1,1,322,184,8,C++,1,2,5,3,4,1,25,4,2,passing,17,Monday,54,61,0,70.51760010581836
3,data-analytics,0,1,263,110,15,Java,1,5,18,3,9,2,27,5,2,failing,12,Thursday,38,69,1,49.37676718166985
3,payment-gateway,0,0,318,81,11,C,1,3,6,5,10,1,8,3,1,failing,3,Sunday,22,37,1,78.43909835153
3,data-analytics,0,0,96,9,9,Erlang,0,2,4,4,10,3,20,1,0,passing,16,Saturday,15,55,0,42.96637310748956
1,data-analytics,1,1,322,166,2,Erlang,0,3,3,2,10,1,16,4,1,failing,14,Thursday,44,53,1,73.66983362411503
1,message-queue,1,1,157,138,20,C,1,3,1,3,8,1,25,4,3,failing,12,Wednesday,1,94,0,66.18130965628914
2,image-processor,1,1,275,56,10,Java,1,1,7,4,10,3,14,5,1,failing,7,Saturday,22,85,1,60.5250515832298
3,iot-controller,1,1,150,87,19,Erlang,1,5,20,0,8,1,5,1,1,passing,19,Thursday,56,60,1,65.13386878943523
2,data-analytics,0,0,40,19,4,Python,1,3,9,0,1,2,23,0,3,failing,12,Tuesday,58,75,1,11.464786264429625
1,payment-gateway,0,0,222,105,6,C++,0,4,9,0,3,2,21,5,0,failing,6,Sunday,41,62,0,56.28793778830989
3,image-processor,0,0,78,163,18,C++,0,3,8,3,10,1,9,1,0,passing,21,Sunday,19,56,1,59.52768672360347
2,payment-gateway,1,1,470,110,18,Python,1,3,0,5,8,3,19,5,0,failing,3,Saturday,65,38,0,94.735983762276
2,image-processor,0,0,385,53,4,C++,1,5,19,1,9,1,20,0,1,passing,10,Sunday,18,34,0,61.179734299154596
1,auth-service,1,0,123,102,17,Erlang,0,2,13,3,8,1,25,5,0,passing,21,Monday,14,73,0,84.33844185401168
3,data-analytics,0,0,118,31,14,C,1,5,1,1,1,1,18,3,2,passing,0,Tuesday,18,84,1,30.203322149542924
3,auth-service,0,1,71,135,20,C,0,2,1,0,2,2,5,0,3,failing,9,Monday,43,70,0,63.31429506772633
2,auth-service,1,1,221,123,19,Java,1,4,0,0,7,3,23,2,2,passing,15,Tuesday,32,41,1,69.75327588024402
2,auth-service,0,1,127,145,6,Erlang,0,1,16,0,2,2,2,4,2,failing,3,Wednesday,32,82,1,64.63215587290546
1,image-processor,1,0,163,116,19,Erlang,0,1,9,4,6,2,17,3,2,passing,0,Friday,40,66,1,84.76883601976928
3,data-analytics,0,0,497,132,15,C,1,5,15,3,8,2,11,5,1,passing,8,Wednesday,28,74,0,52.063264698361365
3,message-queue,1,1,160,164,16,Python,0,5,19,3,10,1,8,0,2,failing,16,Monday,38,71,0,76.38690891588415
1,image-processor,1,0,47,117,9,C++,0,4,13,0,10,3,1,4,1,passing,3,Monday,27,66,1,86.58042224246825
3,auth-service,0,1,102,197,4,C,0,2,4,1,5,1,20,0,2,failing,11,Wednesday,1,94,0,47.02668779012299
2,image-processor,0,0,420,110,20,Erlang,0,5,20,3,10,3,12,2,3,passing,3,Sunday,16,75,1,59.09916860312613
1,auth-service,0,0,405,61,12,C,0,4,7,4,2,3,16,2,3,failing,20,Sunday,11,93,0,53.21076760053754
2,data-analytics,1,1,325,40,20,Erlang,1,4,10,1,5,2,25,0,0,passing,5,Monday,31,46,0,75.66886715269045
3,image-processor,1,0,283,80,19,Python,0,1,7,0,3,3,8,5,0,passing,11,Wednesday,50,98,0,45.54226465221571
1,auth-service,0,1,4,97,6,Python,1,2,14,2,3,2,10,2,3,passing,17,Thursday,24,46,1,59.40688154478873
1,message-queue,1,0,440,81,8,C,0,4,9,2,10,3,26,5,1,failing,23,Tuesday,40,32,1,78.13523090657219
2,message-queue,0,0,156,133,6,Python,0,5,8,3,5,3,8,5,3,failing,6,Sunday,4,68,1,29.93697760239775
2,payment-gateway,1,0,127,173,2,Erlang,1,1,10,2,1,2,15,3,2,failing,11,Monday,41,61,1,70.4038434820383
2,auth-service,1,1,357,92,5,Python,1,2,0,0,3,1,24,0,3,failing,2,Monday,49,52,1,54.077737005796024
1,iot-controller,0,0,428,142,18,C,1,5,16,5,5,2,9,4,3,passing,21,Tuesday,43,88,1,51.63941710332816
2,data-analytics,1,1,56,117,16,Erlang,0,2,0,3,1,1,8,2,1,passing,0,Sunday,41,91,0,85.66825617879876
3,auth-service,0,0,87,182,16,Java,0,1,7,5,1,2,0,4,3,passing,4,Thursday,16,45,1,49.19681535316617
2,image-processor,0,1,364,84,14,Erlang,0,1,20,5,7,2,16,0,0,passing,8,Saturday,27,60,1,81.03832011328421
1,data-analytics,1,1,368,114,7,C,0,3,7,2,8,3,9,0,2,passing,19,Wednesday,42,46,1,80.27479667329897
1,iot-controller,0,0,422,95,13,Java,0,3,5,5,1,1,7,2,2,passing,23,Wednesday,8,58,1,29.091687828640737
2,data-analytics,1,0,412,173,18,Java,0,1,18,4,3,1,16,1,3,passing,6,Thursday,66,95,0,60.542269193655756
3,data-analytics,0,0,448,97,7,C,0,1,9,3,1,3,13,3,1,failing,6,Thursday,43,76,0,39.05418256917418
2,data-analytics,1,0,341,84,17,Java,1,1,6,3,5,3,23,0,0,failing,7,Friday,10,42,1,53.762005431124365
3,image-processor,0,0,334,180,7,Python,0,4,11,0,7,3,7,2,2,failing,23,Saturday,10,85,1,45.571068549744595
1,auth-service,0,0,32,145,13,Erlang,1,4,19,4,6,3,11,1,2,passing,10,Thursday,26,42,0,82.13478133883498
2,payment-gateway,1,0,211,109,5,C++,0,4,9,0,4,1,11,0,3,failing,12,Tuesday,21,82,1,57.321672382400536
3,payment-gateway,0,0,346,199,1,C,0,2,15,2,4,1,17,4,0,failing,8,Wednesday,57,96,1,44.383502317613555
1,data-analytics,1,0,359,59,13,C,0,5,15,5,2,1,4,3,1,failing,13,Thursday,62,66,0,58.572132177392334
3,auth-service,1,1,137,184,1,Python,0,3,12,5,1,3,10,5,3,failing,18,Tuesday,37,99,0,64.37893525372607
3,image-processor,0,1,222,9,12,C,1,4,12,2,8,3,6,1,1,failing,3,Thursday,40,57,0,67.90273279617728
3,iot-controller,0,1,9,120,2,C,0,3,18,4,3,3,16,2,2,passing,18,Saturday,2,94,1,60.99912341476201
1,payment-gateway,1,1,491,158,8,Java,1,3,14,3,5,1,25,5,1,failing,3,Thursday,33,96,1,71.82962822445096
3,auth-service,1,0,493,79,17,C,1,3,4,4,4,2,11,0,0,failing,19,Sunday,3,57,0,78.97742298568414
1,data-analytics,0,1,40,75,10,C++,1,1,1,3,4,2,2,2,3,failing,23,Friday,21,31,1,75.02740394388516
2,iot-controller,1,1,42,199,19,Python,1,5,4,2,6,2,6,4,3,passing,11,Monday,67,85,0,81.34306924840166
2,data-analytics,0,0,490,34,5,C++,1,4,6,1,5,1,30,3,3,passing,3,Tuesday,42,48,0,54.45789738576032
2,payment-gateway,1,0,3,67,10,Erlang,0,2,19,1,6,1,2,2,3,passing,17,Thursday,38,45,1,70.79486939358463
2,image-processor,0,1,42,148,2,Erlang,0,1,1,3,7,3,1,0,2,passing,5,Friday,62,93,0,90.41257709177769
1,data-analytics,1,0,85,106,19,C,1,2,18,1,10,2,13,5,0,passing,9,Thursday,10,54,1,64.82790404058491
3,image-processor,1,1,25,55,13,C,1,4,5,5,10,1,20,4,0,passing,2,Thursday,62,33,0,82.18413911684554
1,auth-service,0,0,217,69,14,Erlang,1,1,12,4,9,3,25,5,3,failing,19,Monday,56,47,1,81.73860583211687
3,image-processor,0,1,345,57,6,Java,1,1,9,3,9,3,3,0,3,passing,20,Tuesday,33,85,1,51.34463847997902
1,iot-controller,1,0,309,131,8,Java,0,2,13,0,8,2,21,2,0,failing,3,Monday,20,57,1,70.3731943456506
1,message-queue,0,0,107,159,9,Java,0,4,12,0,8,3,30,2,0,failing,17,Friday,7,46,1,58.238419522239575
2,auth-service,1,0,56,184,1,C++,0,5,16,4,1,1,23,0,2,failing,8,Saturday,33,46,0,85.46343602337329
1,image-processor,1,0,452,36,5,Java,1,2,7,2,5,2,6,5,2,passing,11,Monday,18,88,0,48.4993586164954
3,message-queue,0,1,339,42,16,Python,0,3,13,4,1,3,23,1,1,failing,5,Wednesday,62,57,0,52.269890410622196
1,data-analytics,0,0,145,181,10,Erlang,0,2,20,1,7,2,2,0,1,passing,9,Thursday,69,64,1,44.1807379553573
1,data-analytics,0,0,220,190,6,C,1,5,1,0,6,3,27,4,2,failing,6,Wednesday,38,99,1,42.42935935160768
3,iot-controller,1,0,331,116,13,Erlang,1,5,6,0,1,1,24,0,3,passing,6,Sunday,57,95,1,73.48687870085512
3,payment-gateway,1,0,312,194,4,C++,1,4,12,1,10,3,11,4,3,failing,17,Friday,27,35,0,100.0
3,iot-controller,1,1,64,42,11,Java,0,3,16,5,4,1,9,3,1,failing,18,Tuesday,27,77,1,51.77593422332572
2,auth-service,1,0,90,162,8,C++,1,5,9,4,7,2,4,0,0,failing,10,Saturday,16,91,0,88.71664346018439
2,payment-gateway,1,0,400,156,7,Erlang,1,2,11,1,8,1,17,0,2,passing,9,Wednesday,6,65,0,71.70458564127543
3,iot-controller,0,1,324,168,2,C,0,3,13,2,1,3,18,0,1,failing,8,Tuesday,16,33,0,57.261973443271316
1,message-queue,0,1,329,50,16,Python,0,5,4,2,9,3,7,1,3,failing,15,Wednesday,28,99,0,50.47639846310808
2,iot-controller,1,1,168,101,9,Python,0,5,13,1,8,3,14,0,0,failing,16,Saturday,28,80,0,64.42466199286653
1,auth-service,0,1,388,97,11,C,0,5,10,5,10,3,26,2,2,failing,9,Saturday,72,93,1,80.53864216348637
3,auth-service,0,0,455,184,15,Java,1,4,11,3,4,2,27,2,3,passing,1,Friday,42,95,1,43.800166575914766
3,auth-service,1,0,54,165,6,C++,1,1,7,0,2,3,21,0,1,failing,21,Tuesday,8,40,0,71.96584148910182
1,payment-gateway,0,1,174,91,19,C,0,3,6,0,9,2,22,1,2,failing,1,Wednesday,62,97,0,56.2671552636759
2,payment-gateway,1,1,430,49,11,Erlang,1,5,16,0,4,1,3,0,2,failing,8,Saturday,71,54,1,60.80010877466289
3,payment-gateway,0,0,16,93,4,C++,1,5,18,5,2,1,14,0,0,passing,12,Tuesday,68,53,0,44.390018905487786
2,message-queue,0,1,470,52,15,Java,0,5,1,4,4,3,0,3,3,failing,5,Wednesday,29,30,1,55.76203636362262
1,image-processor,0,1,380,98,5,Java,1,1,18,3,3,1,20,4,0,passing,17,Thursday,31,67,1,53.231969497867084
1,message-queue,0,1,414,30,1,Erlang,1,5,14,4,2,1,29,1,1,failing,20,Tuesday,50,38,1,58.516974121493675
2,image-processor,0,1,385,133,6,Erlang,0,2,12,4,5,1,18,5,3,failing,18,Tuesday,8,97,0,55.74999439867297
2,iot-controller,0,0,265,36,2,C,1,1,18,4,10,2,6,5,1,passing,5,Wednesday,1,30,0,62.7333641246569
2,data-analytics,0,0,136,135,17,Erlang,1,2,10,4,2,2,29,1,1,failing,14,Thursday,54,75,0,40.377403694689136
2,payment-gateway,0,0,204,100,12,C++,0,2,20,4,6,2,24,3,0,passing,7,Sunday,31,88,0,66.37877066721138
