commit_id,commit_message_length,repository,lines_added,lines_removed,files_changed,commit_timestamp,commit_hour,is_friday,is_weekend,after_hours,unresolved_comments,reviewers_count,patchsets_count,repo_trs_count,unresolved_trs_count,critical_trs_count,build_failed,programming_language,has_manual_memory_allocation,are_multiple_programming_languages_present,risk_score,risk_level
e2cb252f,17,mobile-app,44,26,1,2024-11-30 01:01:34.060427,1,0,1,1,6,0,1,12,2,0,0,TypeScript,0,0,55,medium
97b269a5,58,authentication,9,20,4,2024-09-05 16:48:52.841887,16,0,0,0,0,2,1,58,6,1,0,C++,1,1,28,low
e4e02a5d,67,mobile-app,108,11,10,2024-11-19 23:38:46.649901,23,0,0,1,0,2,1,19,2,0,0,JavaScript,0,0,40,medium
57266992,63,backend-service,8,120,8,2025-01-22 05:47:54.347632,5,0,0,1,1,1,1,7,0,0,0,Go,0,0,41,medium
14d6173e,78,data-processing,75,17,3,2024-04-14 19:36:48.479922,19,0,1,1,0,3,4,12,0,0,0,Java,0,1,27,low
774d0ae4,78,mobile-app,20,24,8,2024-08-04 22:26:16.415279,22,0,1,1,0,1,1,95,11,3,1,Python,0,0,41,medium
26834827,77,backend-service,17,26,1,2024-03-13 22:37:03.146068,22,0,0,1,2,1,1,51,5,1,0,Go,0,0,38,medium
afbd7d49,26,mobile-app,34,25,3,2024-08-30 08:14:12.022087,8,1,0,1,0,4,1,33,3,0,0,Java,0,0,19,low
d0033f54,41,authentication,9,49,9,2024-06-08 19:14:31.528098,19,0,1,1,0,2,1,2,0,0,0,Java,0,0,40,medium
78380977,80,backend-service,13,9,1,2024-10-17 16:46:39.273044,16,0,0,0,0,1,1,6,1,0,0,C#,0,0,24,low
01d2c052,41,backend-service,15,42,4,2024-04-30 22:06:13.002269,22,0,0,1,7,2,8,5,0,0,0,Java,0,1,52,medium
56aa960e,44,data-processing,20,72,11,2024-11-19 00:04:26.189499,0,0,0,1,0,2,1,0,0,0,0,JavaScript,0,0,32,medium
250adf31,53,frontend-app,29,23,3,2024-09-16 16:17:20.647788,16,0,0,0,0,2,4,47,7,0,0,Java,0,0,21,low
b018448d,68,mobile-app,50,11,1,2024-03-07 11:11:41.572389,11,0,0,0,0,2,3,38,8,1,0,JavaScript,0,0,33,medium
2626aa44,23,mobile-app,27,98,1,2025-02-26 20:25:09.210884,20,0,0,1,0,2,3,11,2,0,0,C#,0,0,25,low
aa285529,30,frontend-app,16,42,1,2024-08-27 17:27:08.520302,17,0,0,0,1,0,1,7,0,0,0,Python,0,1,34,medium
2a67bab8,36,frontend-app,61,0,1,2024-04-08 15:42:41.300904,15,0,0,0,0,2,3,18,2,0,0,PHP,0,0,15,low
a9874190,36,authentication,5,6,4,2024-04-05 09:49:16.405353,9,1,0,0,2,0,1,59,17,2,0,Java,0,0,40,medium
1759810a,11,frontend-app,87,2,1,2024-09-08 14:48:21.397423,14,0,1,0,4,1,1,13,0,0,0,TypeScript,0,0,33,medium
137d4de6,58,data-processing,73,5,2,2024-06-17 19:06:50.273627,19,0,0,1,0,1,5,35,5,0,0,Python,0,0,36,medium
b2502477,-5,authentication,140,1,15,2024-08-04 14:19:06.224648,14,0,1,0,1,2,1,90,26,4,0,Python,0,1,51,medium
8c2941a2,51,frontend-app,69,20,10,2024-10-06 05:16:26.955442,5,0,1,1,0,0,2,1,0,0,0,JavaScript,0,1,53,medium
9997241b,6,authentication,17,48,1,2024-10-07 11:55:25.857411,11,0,0,0,2,2,6,14,3,0,0,JavaScript,0,1,44,medium
bf78a108,47,backend-service,24,2,1,2024-12-06 13:30:43.174505,13,1,0,0,7,4,1,23,1,0,0,Python,0,1,40,medium
a8da1cab,90,authentication,52,11,2,2024-10-05 12:00:03.852892,12,0,1,0,3,1,1,0,0,0,1,Java,0,0,27,low
53dda0cb,47,authentication,65,7,6,2024-06-09 18:37:38.959153,18,0,1,1,2,1,1,15,1,0,0,Java,0,1,50,medium
47273b64,7,data-processing,64,20,3,2024-03-16 06:44:01.700511,6,0,1,1,6,2,3,20,3,0,0,TypeScript,0,0,50,medium
140fc3cc,-17,authentication,84,5,1,2024-06-08 00:52:54.600073,0,0,1,1,2,2,1,11,1,0,1,JavaScript,0,0,48,medium
d9f25367,22,backend-service,408,35,5,2024-10-04 04:52:12.559217,4,1,0,1,9,1,1,11,0,0,0,JavaScript,0,0,54,medium
db5462a1,39,data-processing,1,57,2,2025-02-01 19:36:47.678151,19,0,1,1,0,1,5,23,4,0,0,C++,1,1,51,medium
5753ecf6,-1,mobile-app,5,44,3,2024-12-10 00:15:20.604833,0,0,0,1,0,0,2,70,18,5,0,JavaScript,0,0,39,medium
c44d695b,59,data-processing,71,21,2,2024-11-11 02:03:49.481063,2,0,0,1,1,1,2,7,1,0,0,JavaScript,0,1,38,medium
3c7610f8,21,data-processing,5,40,1,2024-08-29 21:17:31.988796,21,0,0,1,0,3,1,9,0,0,0,JavaScript,0,0,28,low
1c770f66,31,mobile-app,31,44,4,2024-09-25 19:23:47.185757,19,0,0,1,0,0,1,0,0,0,0,JavaScript,0,0,35,medium
1ef5f480,57,frontend-app,13,8,1,2024-08-05 05:31:47.918193,5,0,0,1,0,1,1,20,0,0,0,TypeScript,0,1,24,low
80ba93b7,18,mobile-app,121,36,1,2024-08-14 04:57:10.201630,4,0,0,1,2,2,1,6,0,0,0,Python,0,0,31,medium
cabdf325,7,backend-service,134,235,3,2024-04-21 21:06:56.136190,21,0,1,1,0,1,1,9,0,0,0,C++,1,0,48,medium
17f43601,49,frontend-app,40,19,2,2024-04-15 16:15:47.461606,16,0,0,0,2,3,1,34,0,0,0,C#,0,0,28,low
db509902,111,frontend-app,106,22,1,2024-03-27 12:44:24.860409,12,0,0,0,0,1,4,11,0,0,0,JavaScript,0,0,14,low
81631e30,94,mobile-app,8,18,2,2024-10-11 13:16:27.971930,13,1,0,0,0,1,7,18,1,0,0,Python,0,0,34,medium
54a461a9,61,data-processing,10,21,1,2025-02-15 04:59:28.402037,4,0,1,1,0,2,1,37,8,1,0,Ruby,0,0,27,low
d58c5924,54,frontend-app,94,31,8,2024-12-30 01:09:16.360542,1,0,0,1,1,2,1,18,5,0,0,JavaScript,0,0,25,low
3eef352e,42,backend-service,167,230,1,2024-11-25 15:38:13.524539,15,0,0,0,4,1,1,5,0,0,1,C#,0,0,48,medium
6dc0f908,87,data-processing,4,16,2,2024-04-14 01:44:21.924653,1,0,1,1,0,2,2,17,2,0,0,Ruby,0,0,27,low
2a508eb8,31,mobile-app,90,12,1,2024-08-22 22:52:32.229622,22,0,0,1,1,1,5,24,5,1,1,Java,0,1,51,medium
5afa402a,42,data-processing,37,21,2,2024-04-17 03:18:24.477309,3,0,0,1,0,2,1,30,6,2,0,Ruby,0,0,31,medium
13d96934,99,authentication,94,37,9,2025-02-28 09:50:48.325958,9,1,0,0,0,1,2,11,2,0,0,Python,0,1,25,low
18826507,66,authentication,49,27,6,2025-03-05 10:23:35.142960,10,0,0,0,0,3,3,13,2,0,0,JavaScript,0,0,22,low
9cda39c9,34,frontend-app,238,2,8,2024-11-14 14:06:06.835568,14,0,0,0,2,1,1,27,1,0,1,TypeScript,0,0,40,medium
7d1d2504,42,authentication,16,37,5,2025-01-07 23:16:30.688012,23,0,0,1,2,2,1,0,0,0,0,JavaScript,0,1,35,medium
15edfc02,42,mobile-app,67,46,2,2024-11-21 07:46:57.053046,7,0,0,1,0,3,1,36,8,3,0,JavaScript,0,0,37,medium
74e9dd1d,19,authentication,129,4,15,2025-02-15 16:47:34.101032,16,0,1,0,0,2,5,7,0,0,0,Go,0,0,29,low
d43bf2ce,29,frontend-app,10,30,1,2025-02-12 21:01:37.496450,21,0,0,1,0,0,4,10,0,0,0,C++,1,1,40,medium
3378c40e,39,backend-service,48,15,5,2024-11-08 19:24:25.106895,19,1,0,1,3,2,2,3,0,0,0,JavaScript,0,0,35,medium
16f95799,65,data-processing,53,39,8,2024-08-22 23:55:40.770530,23,0,0,1,2,1,1,18,1,0,0,C++,1,0,43,medium
5737922c,60,frontend-app,386,47,1,2025-02-16 14:10:54.831620,14,0,1,0,0,0,1,11,0,0,0,Python,0,0,38,medium
3140e6e8,40,backend-service,53,13,1,2024-03-19 00:46:16.910514,0,0,0,1,0,3,1,17,1,0,0,Python,0,0,23,low
6c190341,61,authentication,12,2,7,2024-11-22 03:18:42.852309,3,1,0,1,2,2,2,12,1,0,0,JavaScript,0,0,33,medium
23556b0e,-15,backend-service,2,34,5,2024-09-27 02:56:02.993469,2,1,0,1,0,2,2,23,3,1,0,C++,1,0,40,medium
0c26d84b,42,data-processing,33,57,3,2025-02-25 18:57:19.281060,18,0,0,1,1,3,2,27,1,0,0,TypeScript,0,1,39,medium
b2402d09,104,data-processing,5,2,10,2024-12-10 04:40:34.970072,4,0,0,1,0,2,1,29,8,1,1,PHP,0,0,33,medium
17582798,48,data-processing,35,15,8,2024-05-30 12:51:58.524952,12,0,0,0,7,0,3,10,0,0,0,Go,0,0,36,medium
679fd772,63,authentication,29,11,22,2024-07-02 22:21:36.942241,22,0,0,1,0,3,1,0,0,0,0,C++,1,0,35,medium
5eb1a818,33,authentication,142,34,9,2024-03-13 08:18:02.417908,8,0,0,1,0,1,1,1,0,0,0,Java,0,0,45,medium
e5f40dab,43,backend-service,18,95,2,2024-04-11 10:04:23.905654,10,0,0,0,4,2,1,27,6,0,0,PHP,0,0,26,low
5affd596,36,authentication,14,4,2,2024-08-12 00:51:32.691476,0,0,0,1,2,2,1,0,0,0,1,C#,0,0,47,medium
6df08a04,48,data-processing,9,45,12,2024-05-23 00:55:06.531711,0,0,0,1,0,0,2,3,0,0,0,Ruby,0,1,40,medium
ffedbcc5,60,frontend-app,22,21,3,2025-01-08 00:39:13.918029,0,0,0,1,0,1,2,3,0,0,0,Go,0,0,24,low
fc51e73e,22,data-processing,8,19,1,2024-04-02 21:07:56.297327,21,0,0,1,1,2,5,4,0,0,0,C++,1,0,33,medium
4ec9cbad,84,mobile-app,4,15,3,2024-09-10 00:12:40.456956,0,0,0,1,0,3,1,2,0,0,0,C++,1,1,30,medium
4b004c60,12,authentication,57,48,1,2025-02-20 01:43:20.408973,1,0,0,1,0,0,1,32,7,2,0,Go,0,1,54,medium
cb108a0d,44,frontend-app,49,21,1,2024-11-26 02:43:29.144846,2,0,0,1,0,2,6,0,0,0,0,TypeScript,0,0,18,low
6dd98589,77,data-processing,56,8,2,2024-11-11 00:51:46.440121,0,0,0,1,0,2,6,3,0,0,0,Java,0,0,37,medium
a2f729df,66,data-processing,19,1,1,2024-06-11 07:55:30.891385,7,0,0,1,0,2,1,5,0,0,0,JavaScript,0,0,17,low
d0b6c2f5,0,data-processing,8,21,1,2024-06-03 12:54:55.671363,12,0,0,0,4,2,6,16,2,0,1,JavaScript,0,0,38,medium
0b136611,77,data-processing,30,18,4,2024-04-24 16:42:32.654436,16,0,0,0,2,1,1,16,2,0,1,Python,0,0,38,medium
406d10f6,114,frontend-app,12,16,1,2024-12-16 09:56:39.726704,9,0,0,0,0,1,1,40,7,2,0,JavaScript,0,0,20,low
ad6ed3c0,46,frontend-app,53,2,2,2024-07-16 13:15:38.701588,13,0,0,0,4,3,1,2,0,0,0,Java,0,0,32,medium
ebb263c0,35,mobile-app,34,52,7,2024-04-18 22:24:21.812397,22,0,0,1,1,0,1,5,0,0,1,JavaScript,0,0,39,medium
ffe9c394,26,data-processing,19,2,1,2024-12-25 08:09:25.321937,8,0,0,1,0,0,1,36,8,2,0,JavaScript,0,0,30,medium
c1c5b9f2,96,backend-service,202,81,3,2024-04-13 21:16:03.065555,21,0,1,1,0,2,2,0,0,0,0,JavaScript,0,0,32,medium
705a2427,34,data-processing,34,25,7,2024-08-31 21:07:04.527843,21,0,1,1,0,0,1,3,0,0,0,JavaScript,0,0,27,low
ac3eed5f,50,backend-service,138,23,3,2024-12-17 03:48:37.600961,3,0,0,1,1,2,1,43,10,0,0,Java,0,0,35,medium
d9cc3be4,44,frontend-app,22,13,7,2025-01-07 00:52:47.816239,0,0,0,1,1,1,1,42,3,0,0,Java,0,0,44,medium
f6f9eb65,68,frontend-app,47,1,1,2024-07-16 08:11:14.727906,8,0,0,1,0,0,1,10,1,0,0,Python,0,0,35,medium
2714adb8,23,data-processing,113,8,1,2025-02-03 22:36:52.546449,22,0,0,1,4,2,4,18,1,0,0,C++,1,1,66,high
9d328c2f,-3,authentication,19,4,2,2024-10-22 08:13:35.175099,8,0,0,1,0,3,1,20,0,0,0,Python,0,0,32,medium
65e345e4,68,data-processing,16,20,1,2025-02-07 01:41:32.668047,1,1,0,1,7,2,1,59,14,4,0,C#,0,0,49,medium
9842fdf5,92,mobile-app,71,2,9,2024-07-12 07:50:18.090001,7,1,0,1,2,2,1,0,0,0,0,JavaScript,0,0,34,medium
213a8b30,28,backend-service,33,5,2,2024-12-09 00:28:53.985266,0,0,0,1,0,2,1,10,0,0,0,TypeScript,0,0,27,low
cd58f7f6,40,backend-service,347,41,1,2024-04-04 21:55:46.317819,21,0,0,1,0,2,6,28,6,1,1,TypeScript,0,1,58,medium
b9f124a7,13,data-processing,115,9,1,2024-08-02 15:56:48.184062,15,1,0,0,1,2,4,30,1,0,0,Go,0,0,31,medium
b0002685,25,frontend-app,92,59,3,2024-06-16 18:07:16.898274,18,0,1,1,0,1,1,6,1,0,0,Java,0,0,25,low
dbc00ce9,63,mobile-app,49,94,1,2025-02-14 23:00:48.616464,23,1,0,1,0,3,6,16,4,1,0,JavaScript,0,0,37,medium
3fe1976a,92,authentication,113,11,5,2024-05-06 11:52:44.184059,11,0,0,0,0,1,2,29,1,0,1,Python,0,0,38,medium
58220c6a,62,mobile-app,92,26,11,2024-03-11 01:13:24.044260,1,0,0,1,4,1,1,5,0,0,1,Java,0,0,57,medium
856c60e4,28,data-processing,130,9,3,2024-05-14 10:44:37.140052,10,0,0,0,1,3,1,2,0,0,0,Python,0,1,43,medium
6fe64b4f,47,backend-service,7,11,7,2024-06-17 04:22:11.383482,4,0,0,1,4,1,1,0,0,0,0,Ruby,0,0,27,low
20eb0b6b,73,mobile-app,37,3,4,2024-06-09 10:56:24.237496,10,0,1,0,0,2,1,5,0,0,0,Go,0,0,24,low
a935090e,-9,authentication,68,40,1,2025-01-17 23:25:17.778385,23,1,0,1,1,1,2,11,2,0,0,Java,0,0,31,medium
7ee63888,59,data-processing,97,42,7,2024-03-27 08:14:49.307225,8,0,0,1,1,0,1,13,1,0,0,Python,0,0,40,medium
949c65eb,70,frontend-app,11,9,1,2024-11-19 21:22:28.630425,21,0,0,1,4,3,3,1,0,0,0,Python,0,1,34,medium
67cefe55,46,frontend-app,125,19,3,2025-01-25 13:28:33.830004,13,0,1,0,1,2,1,4,0,0,0,TypeScript,0,0,20,low
51138d1d,31,mobile-app,55,57,15,2024-06-29 17:16:37.454035,17,0,1,0,1,1,2,4,0,0,0,Python,0,0,43,medium
3e5328b7,19,data-processing,86,50,2,2024-06-16 11:08:32.828034,11,0,1,0,0,3,2,5,1,0,0,Java,0,0,21,low
485d59c4,42,backend-service,75,15,5,2024-06-28 03:32:49.665206,3,1,0,1,0,1,1,2,0,0,0,JavaScript,0,0,39,medium
e2b3dca3,59,frontend-app,106,8,4,2024-12-22 05:59:08.043204,5,0,1,1,0,2,2,1,0,0,0,C#,0,1,36,medium
3c0dd2ef,54,authentication,225,27,1,2024-04-17 05:56:50.693494,5,0,0,1,1,1,1,60,12,2,0,Python,0,1,49,medium
afce0255,53,frontend-app,21,83,1,2025-01-16 07:26:21.961107,7,0,0,1,1,0,1,57,4,1,0,JavaScript,0,0,35,medium
87bfdafd,63,mobile-app,19,55,2,2024-09-27 11:37:26.012418,11,1,0,0,9,1,1,10,0,0,1,Ruby,0,1,69,high
61699c5e,22,authentication,44,19,1,2024-06-03 17:54:57.240664,17,0,0,0,0,3,4,32,0,0,0,Java,0,0,27,low
41f8203a,70,frontend-app,20,32,1,2024-10-07 08:56:31.211574,8,0,0,1,0,1,1,0,0,0,0,Java,0,0,26,low
17186e71,33,authentication,4,186,1,2024-11-01 15:08:28.438990,15,1,0,0,2,1,1,9,1,0,1,JavaScript,0,0,34,medium
2668083c,3,mobile-app,46,17,1,2024-08-18 06:45:00.859332,6,0,1,1,2,0,1,17,4,0,0,TypeScript,0,1,57,medium
12f18e25,83,mobile-app,14,18,10,2024-09-21 14:39:54.955013,14,0,1,0,0,0,1,1,0,0,0,JavaScript,0,0,23,low
42dfff37,44,backend-service,12,6,5,2025-01-11 00:07:34.541301,0,0,1,1,0,1,1,16,3,1,0,Python,0,0,30,medium
121db4bc,33,data-processing,28,51,8,2024-12-23 07:12:59.226871,7,0,0,1,1,2,1,2,0,0,0,Python,0,0,26,low
7cbeb9b0,51,authentication,58,8,2,2024-08-15 11:39:08.341052,11,0,0,0,0,3,2,24,3,0,0,Java,0,0,26,low
8e217231,-1,authentication,75,6,5,2024-08-11 08:20:40.716418,8,0,1,1,1,1,1,17,4,1,0,Ruby,0,1,54,medium
eed80902,69,mobile-app,121,96,15,2025-02-08 14:13:30.177191,14,0,1,0,0,1,10,19,1,0,0,C#,0,0,42,medium
9c814f32,81,backend-service,5,6,5,2024-04-29 03:22:12.147148,3,0,0,1,1,0,1,2,0,0,0,Ruby,0,0,31,medium
c2803289,-27,mobile-app,63,26,5,2025-02-03 17:08:32.619146,17,0,0,0,0,2,1,8,0,0,0,JavaScript,0,1,34,medium
1cd94bcf,43,frontend-app,105,12,2,2024-06-06 22:09:07.748535,22,0,0,1,0,3,1,14,3,0,0,PHP,0,0,28,low
40231b84,61,authentication,76,2,1,2024-03-22 10:02:35.223555,10,1,0,0,0,2,2,0,0,0,0,PHP,0,0,17,low
4126b793,30,mobile-app,104,10,4,2024-11-05 13:03:11.493778,13,0,0,0,0,1,1,14,3,0,0,Ruby,0,0,16,low
3f6e0d21,2,data-processing,17,0,2,2025-02-27 09:31:39.963662,9,0,0,0,0,1,2,39,6,0,0,Java,0,0,17,low
192ffd03,20,authentication,13,53,1,2024-08-27 01:08:48.687831,1,0,0,1,5,1,1,46,8,1,0,Java,0,0,54,medium
3d8d42bc,39,authentication,33,42,3,2024-07-15 13:33:39.247685,13,0,0,0,0,3,1,56,2,0,0,TypeScript,0,0,21,low
2d553bfe,8,frontend-app,51,61,7,2024-05-13 14:23:37.060721,14,0,0,0,1,2,9,27,5,0,0,Java,0,1,52,medium
1e1bad06,52,data-processing,1,20,3,2024-05-14 13:59:14.525027,13,0,0,0,0,3,1,6,0,0,0,Ruby,0,0,22,low
e9f56cf5,28,authentication,4,7,8,2024-08-15 10:06:23.296128,10,0,0,0,1,1,2,28,4,0,0,Java,0,0,40,medium
60be8210,32,frontend-app,144,41,1,2024-03-24 11:39:18.219529,11,0,1,0,1,0,3,17,2,0,0,Python,0,1,48,medium
517b031e,57,data-processing,13,9,3,2024-11-27 17:49:29.399133,17,0,0,0,0,0,2,38,5,1,0,Python,0,1,43,medium
b3138a86,21,backend-service,51,140,1,2025-01-16 14:03:08.341122,14,0,0,0,1,2,1,63,7,0,1,Python,0,0,42,medium
b5b14ffa,68,authentication,125,47,3,2024-08-05 03:42:03.222600,3,0,0,1,5,1,1,53,10,1,0,Go,0,1,42,medium
bbdcb600,-19,authentication,47,20,1,2024-11-25 23:10:07.634809,23,0,0,1,0,2,8,8,0,0,0,Java,0,0,38,medium
9a7debc8,87,authentication,9,1,5,2025-01-07 09:35:19.899588,9,0,0,0,0,2,1,5,1,0,0,Java,0,1,33,medium
5510f842,20,authentication,1,5,1,2024-11-29 00:32:17.305814,0,1,0,1,0,1,2,1,0,0,0,JavaScript,0,0,37,medium
37f8d395,43,backend-service,243,10,2,2024-04-22 00:27:45.271729,0,0,0,1,0,1,1,4,0,0,0,TypeScript,0,1,34,medium
8dc20198,76,frontend-app,33,6,4,2024-09-25 03:24:43.334222,3,0,0,1,0,2,3,22,4,0,0,C++,1,0,35,medium
0155e96f,49,data-processing,95,22,12,2024-12-25 09:16:51.300453,9,0,0,0,0,1,8,8,0,0,0,JavaScript,0,0,33,medium
d7e91bc6,63,frontend-app,180,12,6,2024-07-13 13:29:15.781630,13,0,1,0,0,0,1,4,1,0,0,PHP,0,0,36,medium
77f7f1ee,30,frontend-app,42,6,8,2024-04-12 21:51:39.179114,21,1,0,1,1,2,2,62,8,2,1,Python,0,0,34,medium
d8eef583,77,frontend-app,14,80,8,2024-10-14 18:11:32.085793,18,0,0,1,0,2,1,5,0,0,0,JavaScript,0,0,32,medium
e508a481,9,data-processing,146,6,2,2024-05-02 05:10:54.757591,5,0,0,1,0,2,1,7,1,0,1,JavaScript,0,0,40,medium
2a24a61d,37,frontend-app,257,6,5,2024-12-29 21:25:30.791371,21,0,1,1,0,2,2,24,2,0,0,Python,0,0,42,medium
cbb69e91,43,mobile-app,24,9,11,2024-07-08 11:32:26.064733,11,0,0,0,1,2,1,11,2,0,0,C++,1,1,36,medium
4edb162e,87,mobile-app,34,25,1,2024-12-05 19:39:48.917416,19,0,0,1,0,1,2,48,11,1,0,JavaScript,0,0,26,low
248e6617,21,data-processing,58,56,3,2025-01-11 00:31:02.503020,0,0,1,1,2,1,1,42,9,2,0,JavaScript,0,0,31,medium
bf42e054,57,authentication,65,52,3,2024-07-07 09:06:59.554504,9,0,1,0,0,0,1,9,0,0,0,Java,0,0,29,low
8575030c,-1,frontend-app,243,4,5,2025-01-29 07:34:27.389445,7,0,0,1,3,0,1,18,4,1,0,JavaScript,0,0,49,medium
430e8951,58,mobile-app,151,7,10,2025-01-23 05:02:04.314068,5,0,0,1,1,2,2,50,4,0,0,Go,0,0,45,medium
dd59de22,4,backend-service,42,11,1,2024-10-14 16:41:24.284710,16,0,0,0,0,1,4,1,0,0,0,TypeScript,0,0,32,medium
982e8f7c,56,authentication,17,18,1,2024-11-15 11:25:20.714459,11,1,0,0,5,1,1,12,0,0,0,C++,1,0,49,medium
5e2e77de,70,mobile-app,132,49,2,2025-01-21 01:17:13.775919,1,0,0,1,0,2,1,47,1,0,0,Java,0,0,31,medium
f10c3400,95,frontend-app,60,28,1,2024-05-03 07:24:58.545593,7,1,0,1,0,2,3,39,3,0,0,Go,0,0,28,low
3ebd32fc,66,frontend-app,37,17,4,2024-09-06 07:46:55.726145,7,1,0,1,1,0,1,48,7,0,0,JavaScript,0,0,38,medium
74e9f442,74,mobile-app,8,9,11,2024-08-16 16:30:42.778500,16,1,0,0,0,2,2,6,1,0,0,Swift,0,0,28,low
609865ce,1,mobile-app,20,38,3,2025-01-26 07:59:07.828159,7,0,1,1,1,1,3,12,1,0,0,TypeScript,0,0,38,medium
715fb4fb,19,authentication,57,59,1,2024-04-25 23:43:37.333075,23,0,0,1,0,1,1,11,1,0,0,C++,1,0,32,medium
4340e97e,7,authentication,68,7,1,2024-04-10 15:57:00.605593,15,0,0,0,0,1,1,11,0,0,0,JavaScript,0,0,21,low
5d065345,-7,mobile-app,17,6,8,2024-07-18 16:35:38.749719,16,0,0,0,0,0,1,16,3,1,0,Java,0,0,38,medium
35e30e01,43,authentication,86,7,1,2025-03-04 15:01:11.697996,15,0,0,0,0,0,1,7,0,0,0,Java,0,0,24,low
ffda7521,59,mobile-app,69,24,1,2025-02-22 05:32:07.394939,5,0,1,1,0,0,1,7,0,0,0,JavaScript,0,0,38,medium
6b2935a3,11,frontend-app,17,7,2,2024-07-18 16:55:32.176763,16,0,0,0,0,2,1,18,0,0,1,JavaScript,0,0,25,low
4a1ecd3f,13,data-processing,66,23,3,2024-07-19 11:37:50.825719,11,1,0,0,0,1,1,27,6,0,0,PHP,0,0,18,low
d356de4f,59,data-processing,6,54,7,2025-01-26 07:13:56.693676,7,0,1,1,1,0,6,37,5,0,0,Java,0,1,60,high
3c07cdd8,71,mobile-app,85,79,2,2024-08-05 07:32:06.410554,7,0,0,1,0,1,1,40,4,0,0,Java,0,0,35,medium
4fb7ebc4,21,backend-service,37,8,1,2024-04-23 08:59:20.123133,8,0,0,1,1,1,1,12,1,0,0,Go,0,0,27,low
34957ed6,51,mobile-app,247,16,1,2024-12-22 19:55:35.630132,19,0,1,1,0,1,1,11,1,0,0,Python,0,0,40,medium
f3b08590,44,frontend-app,62,28,1,2024-11-29 12:10:22.229945,12,1,0,0,0,1,1,3,0,0,0,JavaScript,0,0,28,low
3aa90503,34,mobile-app,188,11,1,2024-04-20 01:54:13.239744,1,0,1,1,0,0,3,14,2,0,0,PHP,0,1,51,medium
bd5ec6f5,40,mobile-app,10,51,5,2024-12-04 20:28:11.520317,20,0,0,1,0,1,1,6,1,0,1,TypeScript,0,0,38,medium
c4510737,22,mobile-app,47,124,1,2024-06-03 10:17:17.538422,10,0,0,0,0,3,5,7,1,0,1,Java,0,0,45,medium
b0c870ff,37,authentication,42,19,2,2024-03-14 09:21:46.144219,9,0,0,0,0,2,4,1,0,0,0,C++,1,1,45,medium
c6e7f176,46,data-processing,79,19,1,2024-09-19 15:33:47.513578,15,0,0,0,0,0,1,28,0,0,0,JavaScript,0,1,24,low
4cd568a8,32,data-processing,56,196,5,2024-10-16 04:22:53.465772,4,0,0,1,3,3,1,2,0,0,1,Python,0,1,58,medium
38ab4ef2,82,frontend-app,31,62,1,2024-06-08 01:04:52.113200,1,0,1,1,0,2,1,17,3,0,0,JavaScript,0,1,35,medium
b40adb81,69,data-processing,6,182,1,2025-02-15 09:56:40.461675,9,0,1,0,0,0,1,6,0,0,0,Python,0,1,31,medium
74a8af2f,107,data-processing,41,49,3,2025-01-23 08:18:08.681256,8,0,0,1,4,2,1,17,0,0,0,Python,0,0,27,low
d530e318,46,authentication,22,82,1,2024-09-29 07:24:30.767293,7,0,1,1,2,2,1,0,0,0,0,TypeScript,0,1,49,medium
7dcf2dda,15,backend-service,48,1,4,2024-07-20 03:43:49.776501,3,0,1,1,0,1,1,17,2,0,0,C#,0,0,26,low
537c3824,20,mobile-app,69,75,9,2024-08-22 11:55:43.510311,11,0,0,0,2,3,3,8,0,0,0,C++,1,1,55,medium
9e5b06cc,31,authentication,13,47,1,2025-01-06 07:29:21.133202,7,0,0,1,1,1,1,17,1,0,0,C#,0,0,27,low
96ab5566,73,frontend-app,2,13,6,2024-09-16 20:11:56.078475,20,0,0,1,1,2,1,2,0,0,0,Python,0,0,24,low
17a8b768,55,mobile-app,160,165,3,2024-08-10 13:34:03.601200,13,0,1,0,0,0,8,9,2,0,0,Python,0,0,51,medium
b7e51bf2,66,data-processing,150,63,4,2024-11-19 05:30:09.446251,5,0,0,1,2,3,2,85,8,1,0,C#,0,1,38,medium
96e459fe,48,frontend-app,75,61,1,2024-11-13 10:08:22.168627,10,0,0,0,0,1,3,11,0,0,0,Go,0,0,24,low
de513c88,30,authentication,66,1,4,2024-08-31 09:00:46.035481,9,0,1,0,2,2,2,3,0,0,1,Java,0,0,50,medium
a7104570,49,frontend-app,354,21,1,2024-11-06 00:54:26.376857,0,0,0,1,2,1,2,1,0,0,1,JavaScript,0,0,54,medium
e4faf26a,71,frontend-app,33,13,2,2024-11-15 07:33:38.661886,7,1,0,1,2,1,1,39,2,0,0,TypeScript,0,1,43,medium
b9b46099,55,data-processing,242,11,4,2024-11-09 07:13:58.392432,7,0,1,1,0,1,2,8,1,0,1,Ruby,0,1,67,high
473f5e0a,26,frontend-app,98,83,4,2025-02-21 23:05:38.963301,23,1,0,1,1,2,1,0,0,0,0,Python,0,1,34,medium
78753d5c,26,authentication,69,30,4,2024-05-16 11:17:49.480368,11,0,0,0,0,2,2,6,0,0,0,Java,0,1,36,medium
bbc71e35,74,mobile-app,29,25,1,2024-11-06 05:50:04.381843,5,0,0,1,0,3,2,20,0,0,0,JavaScript,0,0,22,low
e068bd97,61,mobile-app,51,0,4,2024-05-28 02:33:06.109834,2,0,0,1,1,1,2,5,1,0,0,C++,1,0,41,medium
